Owner,Repository Name,Repository Link,Stars,Forks,Issues,Pull Requests,Description,File Name,Dependency Name,Spec Name,Testing Framework,Created At
wahabk,colloidoscope,https://github.com/wahabk/colloidoscope,5,0,0,9,A deep learning approach for particle detection from super-resolution microscopy.,main_cve.py,pydocs,Pydocs_MustShutdownExecutor,pytest,9/25/2020
LongHuu100,Ai-sound-to-text-Real-Time,https://github.com/LongHuu100/Ai-sound-to-text-Real-Time,5,0,0,0,Dự án chuyển đổi âm thanh thành văn bản bằng từ file và dữ liệu streaming real time,generate_test_data.py,pydocs,Pydocs_MustShutdownExecutor,pytest,8/11/2021
Phileosopher,ts-learning,https://github.com/Phileosopher/ts-learning,5,1,0,0,TechSplained learning,test_spark.py,pydocs,Pydocs_MustShutdownExecutor,pytest,3/6/2021
zackees,static-sox,https://github.com/zackees/static-sox,5,1,0,0,Static binaries for Sox on Win/MacOS/Linux,package.py,pydocs,Pydocs_NoReadAfterAccess,pytest,2/22/2023
nickfox-taterli,yocto-imx6-custom,https://github.com/nickfox-taterli/yocto-imx6-custom,5,1,0,1,i.MX6 Quad Custom Board,upload_captcha.py,pydocs,Pydocs_NoReadAfterAccess,pytest,5/27/2018
EigenPro,EigenPro,https://github.com/EigenPro/EigenPro,4,1,10,11,Latest and fastest EigenPro that scales to billions of examples,tmp.py,pydocs,Pydocs_MustShutdownExecutor,pytest,1/5/2024
InstituteforDiseaseModeling,idmtools,https://github.com/InstituteforDiseaseModeling/idmtools,4,4,1227,1154,N/A,aeza.py,pydocs,Pydocs_MustShutdownExecutor,pytest,5/15/2019
refinery-labs,refinery,https://github.com/refinery-labs/refinery,4,0,173,502,refinery pipeline editor/IDE,validating_redirects.py,pydocs,Pydocs_MustShutdownExecutor,pytest,9/9/2018
ethanliuzhuo,image_classification,https://github.com/ethanliuzhuo/image_classification,4,2,0,48,Keras 果蔬图片分类,benchmark_dtw.py,pydocs,Pydocs_MustShutdownExecutor,pytest,3/27/2020
HCGB-IGTP,BacterialTyper,https://github.com/HCGB-IGTP/BacterialTyper,4,0,14,21,Bacterial identification pipeline,commands.py,pydocs,Pydocs_MustShutdownExecutor,pytest,10/22/2019
kenchangh,Anconia,https://github.com/kenchangh/Anconia,4,2,0,48,Anconia is a blockchain implementation that uses Avalanche consensus protocol,llm2.py,pydocs,Pydocs_MustShutdownExecutor,pytest,4/8/2019
wi-pi,rethinking-image-scaling-attacks,https://github.com/wi-pi/rethinking-image-scaling-attacks,4,1,0,0,[ICML 2022] Rethinking Image-Scaling Attacks: The Interplay Between Vulnerabilities in Machine Learning Systems,__init__.py,pydocs,Pydocs_MustShutdownExecutor,pytest,6/14/2022
joaofig,dublin-bus,https://github.com/joaofig/dublin-bus,4,2,1,74,Studying the public Dublin Bus GPS Data using Python,memtest_numpy.py,pydocs,Pydocs_MustShutdownExecutor,pytest,5/24/2019
spacetelescope,science-platform-images,https://github.com/spacetelescope/science-platform-images,4,7,2,66,N/A,test_paths.py,pydocs,Pydocs_MustShutdownExecutor,pytest,11/28/2022
helmgast,lore,https://github.com/helmgast/lore,4,0,293,42,A web-based storytelling framework.,oomako,pydocs,Pydocs_NoReadAfterAccess,pytest,7/7/2012
wolfworld6,Aicity2023-Track3,https://github.com/wolfworld6/Aicity2023-Track3,4,2,0,0,Aicity2023-Track3,VtkPp.py,pydocs,Pydocs_NoReadAfterAccess,pytest,4/7/2023
AbimaelFranco,Proyecto-django-docker-0980-Proyectos-computacion,https://github.com/AbimaelFranco/Proyecto-django-docker-0980-Proyectos-computacion,4,0,0,0,Proyecto de pagina web terminado en docker<> elaborado en django,svglib.py,pydocs,Pydocs_NoReadAfterAccess,pytest,11/10/2022
wolfworld6,AIcity2024-track3,https://github.com/wolfworld6/AIcity2024-track3,4,0,0,0,N/A,api_server.py,pydocs,Pydocs_NoReadAfterAccess,pytest,4/2/2024
michael7nightingale,FastAPI-Science,https://github.com/michael7nightingale/FastAPI-Science,4,0,1,4,"FastAPI fullstack web-app for science calculations (formulat<> plots, tasks and forum)",client.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,5/15/2023
dhar174,DeskBuddy,https://github.com/dhar174/DeskBuddy,4,0,0,1,"An intelligent chatbot with context memory<> emotional awareness, and question-answering capabilities.",retroarch_tunnel_server.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,1/17/2023
AndreLouisCaron,aiotk,https://github.com/AndreLouisCaron/aiotk,4,0,1,43,asyncio toolkit,commons.py,pydocs,Pydocs_ShouldNotInstantiateStreamWriter,pytest,7/28/2016
YantianZha,SERLfD,https://github.com/YantianZha/SERLfD,3,0,0,0,N/A,Selenium实践.py,pydocs,Pydocs_MustShutdownExecutor,pytest,3/29/2023
YalamanchiliLab,PolyAMiner-Bulk,https://github.com/YalamanchiliLab/PolyAMiner-Bulk,3,0,8,0,N/A,main.py,pydocs,Pydocs_MustShutdownExecutor,pytest,8/13/2022
wujiapei,alldata,https://github.com/wujiapei/alldata,3,4,0,0,N/A,filter_data.py,pydocs,Pydocs_MustShutdownExecutor,pytest,8/23/2022
Dewberry,ripple1d,https://github.com/Dewberry/ripple1d,3,0,124,104,Utilities for reuse of HEC-RAS models for NWM,telegram.py,pydocs,Pydocs_MustShutdownExecutor,pytest,3/26/2024
pravinashj,openbmc,https://github.com/pravinashj/openbmc,3,3,1,0,N/A,upload_captcha.py,pydocs,Pydocs_NoReadAfterAccess,pytest,3/22/2018
PaNGalaxy,galaxy,https://github.com/PaNGalaxy/galaxy,3,1,0,0,a fork of Galaxy repo from https://github.com/galaxyproject/galaxy,general.py,pydocs,Pydocs_NoReadAfterAccess,pytest,10/12/2022
nemith,playbooks,https://github.com/nemith/playbooks,3,1,0,2,N/A,aur.py,pydocs,Pydocs_NoReadAfterAccess,pytest,9/21/2020
UrLab,lechbot,https://github.com/UrLab/lechbot,3,3,12,258,Asyncio IRC bot for #urlab on libera.chat 🤘,parsers.py,pydocs,Pydocs_ShouldNotInstantiateStreamWriter,pytest,10/2/2013
ppd0705,supervisor-gateway,https://github.com/ppd0705/supervisor-gateway,3,0,0,0,A RESTful supervisor gateway with paginated and cached process info,v3.py,pydocs,Pydocs_ShouldNotInstantiateStreamWriter,pytest,3/17/2022
IntelliSys-Lab,Stellaris-SC24,https://github.com/IntelliSys-Lab/Stellaris-SC24,2,0,0,0,N/A,pandas_compat.py,pydocs,Pydocs_MustShutdownExecutor,pytest,6/26/2024
Qabel,qabel-infrastructure,https://github.com/Qabel/qabel-infrastructure,2,2,4,1,N/A,mcts.py,pydocs,Pydocs_MustShutdownExecutor,pytest,7/18/2016
Yuchnan,Analisis-Sentimen-TA,https://github.com/Yuchnan/Analisis-Sentimen-TA,2,0,0,0,Aplikasi web analisis sentimen menggunakan algoritma multinomial naive bayes tanpa library scikit-learn dari Python.,test_concurrent_futures.py,pydocs,Pydocs_MustShutdownExecutor,pytest,9/6/2024
jf-2023,sec_data_pipepline,https://github.com/jf-2023/sec_data_pipepline,2,0,1,14,N/A,track.py,pydocs,Pydocs_MustShutdownExecutor,pytest,7/13/2024
LittleSheepy,MyMLStudy,https://github.com/LittleSheepy/MyMLStudy,2,0,1,13,我的机器学习,par_projections.py,pydocs,Pydocs_MustShutdownExecutor,pytest,8/30/2018
yichen115,GDB-Plugins,https://github.com/yichen115/GDB-Plugins,2,1,0,0,peda\heap-peda\gef\pwndbg,ssh,pydocs,Pydocs_NoReadAfterAccess,pytest,6/21/2020
anderson-fall-2023,csc-369-student,https://github.com/anderson-fall-2023/csc-369-student,2,3,0,0,N/A,extract_pkg.py,pydocs,Pydocs_NoReadAfterAccess,pytest,9/21/2023
wasn-lab,Taillight_Recognition_with_VGG16-WaveNet,https://github.com/wasn-lab/Taillight_Recognition_with_VGG16-WaveNet,2,0,0,0,N/A,as5-makeinferno.py,pydocs,Pydocs_NoReadAfterAccess,pytest,9/28/2022
labplus-cn,mPython_software,https://github.com/labplus-cn/mPython_software,2,4,0,1,N/A,vmem-sz.py,pydocs,Pydocs_NoReadAfterAccess,pytest,10/17/2018
liyapenggo,raspberrypi3-openbmc,https://github.com/liyapenggo/raspberrypi3-openbmc,2,1,0,0,Run openbmc on raspberry pi3,yahoo.py,pydocs,Pydocs_NoReadAfterAccess,pytest,2/14/2019
UWMRO,Instruments,https://github.com/UWMRO/Instruments,2,15,43,26,N/A,server.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,9/16/2021
sbworth,getnoc,https://github.com/sbworth/getnoc,2,0,0,0,Mirror of getnoc.com GitLab repo,wx2.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,3/8/2022
imfht,flaskapp1,https://github.com/imfht/flaskapp1,2,4,0,2,a set of flaskapp with more .gitignore,maketest.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,2/4/2021
beagleboard,xuantie-yocto,https://github.com/beagleboard/xuantie-yocto,2,1,0,0,Mirror of: https://git.beagleboard.org/beaglev-ahead/xuantie-yocto,npy_asyncio.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,7/13/2023
xxcosita3czxx,Lorelei-bot,https://github.com/xxcosita3czxx/Lorelei-bot,2,2,2,26,Configurable Utility bot,socketserver.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,8/23/2023
diefans,implant,https://github.com/diefans/implant,2,0,0,0,asynchronous adhoc remote procedure calls in Python,svc_mqtt_proxy_client.py,pydocs,Pydocs_ShouldNotInstantiateStreamWriter,pytest,9/2/2016
merlinepedra,THONNY-PYTHON,https://github.com/merlinepedra/THONNY-PYTHON,2,0,0,0,N/A,mock.py,pydocs,Pydocs_ShouldNotInstantiateStreamWriter,pytest,10/14/2022
ska-sa,aiokatcp,https://github.com/ska-sa/aiokatcp,1,2,4,96,Python 3 implementation of katcp using asyncio,test_connection.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly|Pydocs_ShouldNotInstantiateStreamWriter,pytest,9/27/2017
itcrowdsource,vcftocsvcontactexporter,https://github.com/itcrowdsource/vcftocsvcontactexporter,1,0,0,0,VFC to CSV contact exporter,subproc_pool.py,pydocs,Pydocs_MustShutdownExecutor|Pydocs_ShouldNotInstantiateStreamWriter,pytest,11/15/2023
usepat,soniccontrol,https://github.com/usepat/soniccontrol,1,0,142,31,A python based lightweight GUI to control and communicate with a SonicAmp,_supervisor.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly|Pydocs_ShouldNotInstantiateStreamWriter,pytest,8/9/2022
Watemlifts,Alfa,https://github.com/Watemlifts/Alfa,1,0,0,28,Adaptive technology in homes for linking and integrating applications.,main.py,pydocs,Pydocs_MustShutdownExecutor,pytest,8/19/2019
KaziQuader,Detecting-Refactoring-Python-Code-Smell,https://github.com/KaziQuader/Detecting-Refactoring-Python-Code-Smell,1,1,0,0,N/A,file.py,pydocs,Pydocs_MustShutdownExecutor,pytest,1/8/2024
Watemlifts,subsystems-,https://github.com/Watemlifts/subsystems-,1,0,0,26,N/A,predict_plus.py,pydocs,Pydocs_MustShutdownExecutor,pytest,8/19/2019
brash6,dataviz_dauphine_tunis,https://github.com/brash6/dataviz_dauphine_tunis,1,2,0,0,A repository to store and share ressources for the Data Visualisation module of the BDIA Master of Dauphine Tunis,llm_container_main.py,pydocs,Pydocs_MustShutdownExecutor,pytest,1/19/2023
Zukunftsmusik,pss-fleet-data-importer,https://github.com/Zukunftsmusik/pss-fleet-data-importer,1,0,0,13,Imports PSS Fleet Data from google drive to the PSS Fleet Data API.,Проверка ссылок.py,pydocs,Pydocs_MustShutdownExecutor,pytest,7/17/2024
yevgenin,om2seq,https://github.com/yevgenin/om2seq,1,1,0,0,N/A,scratch_pp.py,pydocs,Pydocs_MustShutdownExecutor,pytest,5/31/2023
Gonzivang,SecondTry,https://github.com/Gonzivang/SecondTry,1,0,0,0,N/A,JSONuploader.py,pydocs,Pydocs_MustShutdownExecutor,pytest,1/23/2024
nehaSamipa8,test,https://github.com/nehaSamipa8/test,1,0,0,0,"Clone of the repository ""dot-agent/openagent"" without forking or pulling request tothe main repository.",sqlite_to_duckdb.py,pydocs,Pydocs_MustShutdownExecutor,pytest,8/20/2023
software-trizzey,djangoly-vscode,https://github.com/software-trizzey/djangoly-vscode,1,0,0,6,V2 of the Djangoly VS Code extension.,test_api_call_queue.py,pydocs,Pydocs_MustShutdownExecutor,pytest,9/26/2024
Vortexdude,rector,https://github.com/Vortexdude/rector,1,0,0,11,API for image processing,walks.py,pydocs,Pydocs_MustShutdownExecutor,pytest,7/3/2024
asapdiscovery,choppa,https://github.com/asapdiscovery/choppa,1,0,32,15,Integrated mutational and structural biology data into a concerted HTML view.,main.py,pydocs,Pydocs_MustShutdownExecutor,pytest,4/5/2024
SchwabischesBauernbrot,annas-archive,https://github.com/SchwabischesBauernbrot/annas-archive,1,0,0,0,Fork of https://software.annas-archive.se/AnnaArchivist/annas-archive,normalise_level.py,pydocs,Pydocs_MustShutdownExecutor,pytest,9/8/2024
brycepg,pylint-corpus,https://github.com/brycepg/pylint-corpus,1,1,0,20,N/A,TunerHO.py,pydocs,Pydocs_MustShutdownExecutor,pytest,3/26/2018
gstearmit,skypilot,https://github.com/gstearmit/skypilot,1,0,0,0,N/A,autocrop.py,pydocs,Pydocs_MustShutdownExecutor,pytest,3/16/2024
yasserfarouk,uneg,https://github.com/yasserfarouk/uneg,1,0,0,0,Negotiation under Uncertainty,data_integrate.py,pydocs,Pydocs_MustShutdownExecutor,pytest,5/14/2019
DANNHIROAKI,NN-Papers,https://github.com/DANNHIROAKI/NN-Papers,1,1,0,0,收集了一些经典的神经网络论文,test_loading_gpu.py,pydocs,Pydocs_MustShutdownExecutor,pytest,6/6/2024
vaimalaviya1233,CodeFiles,https://github.com/vaimalaviya1233/CodeFiles,1,0,0,13,Java Practice Files,test_kmeans_brute_1128.py,pydocs,Pydocs_MustShutdownExecutor,pytest,1/16/2021
JeffersonLab,ced2graph,https://github.com/JeffersonLab/ced2graph,1,0,9,0,Tools to extract data from CEBAF Element Database (CED) and the Mya archiver and output it in a format useful for graph neural network practitioners,cache.py,pydocs,Pydocs_NoReadAfterAccess,pytest,11/18/2021
karo-electronics,poky,https://github.com/karo-electronics/poky,1,0,3,0,Fork of the official yoctoproject.org poky repository for Ka-Ro Yocto BSP,timetest.py,pydocs,Pydocs_NoReadAfterAccess,pytest,3/16/2018
ejoerns,poky-nfsroot,https://github.com/ejoerns/poky-nfsroot,1,1,1,4,nfs-export-updater patches for poky,utils.py,pydocs,Pydocs_NoReadAfterAccess,pytest,6/24/2023
slayer,duoauthproxy-freebsd,https://github.com/slayer/duoauthproxy-freebsd,1,2,0,1,Duo authproxy patched for building on FreeBSD (pfSense),wsgi.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,8/27/2020
toddbirchard,chatango-async,https://github.com/toddbirchard/chatango-async,1,0,15,3,🔁🤖 Asynchronous Chatango Client Library,irc.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,8/19/2023
wonseokyang-de,the-open-source-explorer,https://github.com/wonseokyang-de/the-open-source-explorer,1,0,0,0,Whenever something piques my interest<> I delve into it for fun or to apply what I learn at work.,lb_async.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,3/22/2024
Kyrillos1,Ekhdm,https://github.com/Kyrillos1/Ekhdm,1,0,0,0,A website for church services to help servers communicate and developing services.,test_streams.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,9/18/2022
pansanek,TaskManagmentMicroservice,https://github.com/pansanek/TaskManagmentMicroservice,1,1,0,0,Микросервис управления задачами для практической работы РТУ МИРЭА,cli.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,12/3/2023
tht-jxny,MicroPineTime,https://github.com/tht-jxny/MicroPineTime,1,0,0,16,An OS for the Pine64 PineTime made with python,uasyncio_tcp_close_write.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,5/16/2020
aws-samples,remote-industrial-job-monitoring-via-an-ui-app-at-edge-with-greengrass-v2,https://github.com/aws-samples/remote-industrial-job-monitoring-via-an-ui-app-at-edge-with-greengrass-v2,1,2,0,12,N/A,__init__.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,6/16/2022
opensourcerouting,frr-ci-test,https://github.com/opensourcerouting/frr-ci-test,1,1,6,24,IGNORE - FRR Clone for CI Test,_asyncio_backend.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,6/1/2023
okda-networks,okda-frr,https://github.com/okda-networks/okda-frr,1,2,0,3,N/A,peer.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,8/31/2024
davischw,frr,https://github.com/davischw/frr,1,0,0,0,N/A,peer.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,11/4/2020
tjefferson401,pyodide,https://github.com/tjefferson401/pyodide,1,0,0,0,Pyodide build with Unthrow,test_streams.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,9/17/2022
nsat,poky,https://github.com/nsat/poky,1,0,0,0,A fork of git://git.yoctoproject.org/poky,npy_asyncio.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,10/27/2017
mfpx,python-http-server,https://github.com/mfpx/python-http-server,1,0,0,0,Very simple python HTTP server,main.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,2/26/2021
tinylambda,keep,https://github.com/tinylambda/keep,1,1,0,30,Keep coding everyday,py_echo_server.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,4/22/2020
benbenz,katapult,https://github.com/benbenz/katapult,1,0,0,0,Runs scripts on different cloud services,eltakotool.py,pydocs,Pydocs_ShouldNotInstantiateStreamWriter,pytest,11/4/2022
kimsy701,Background_Removal,https://github.com/kimsy701/Background_Removal,1,0,0,0,Remove Background in AI Image,b_command.py,pydocs,Pydocs_ShouldNotInstantiateStreamWriter,pytest,10/23/2023
nunumichael,electrum-dash,https://github.com/nunumichael/electrum-dash,1,1,0,0,N/A,dap_rosetta,pydocs,Pydocs_ShouldNotInstantiateStreamWriter,pytest,5/23/2021
Sengarofficial,Machine_Learning_With_DVC,https://github.com/Sengarofficial/Machine_Learning_With_DVC,1,0,0,0,A practical approach for creating machine learning CI/CD Pipeline with DVC that is data version control.,web_fileresponse.py,pydocs,Pydocs_ShouldNotInstantiateStreamWriter,pytest,1/27/2023
cheongshiuhong,defi-events-recording,https://github.com/cheongshiuhong/defi-events-recording,1,0,0,1,Project to record events emitted from Smart Contracts,nova_pm.py,pydocs,Pydocs_ShouldNotInstantiateStreamWriter,pytest,6/4/2022
jssellars,aniket_filed,https://github.com/jssellars/aniket_filed,0,0,0,0,N/A,scrape_lyrics_fr_original.py,pydocs,Pydocs_MustShutdownExecutor,pytest,3/18/2022
Elves-Core,IAMCkerckerAWS,https://github.com/Elves-Core/IAMCkerckerAWS,0,0,0,0,N/A,line_search.py,pydocs,Pydocs_MustShutdownExecutor,pytest,7/29/2024
owais-multani,sentry-test,https://github.com/owais-multani/sentry-test,0,0,0,778,N/A,comm.py,pydocs,Pydocs_MustShutdownExecutor,pytest,6/9/2022
sohailshaik1708,DocumentConsultant,https://github.com/sohailshaik1708/DocumentConsultant,0,0,0,0,N/A,download_warc.py,pydocs,Pydocs_MustShutdownExecutor,pytest,6/21/2023
prathamsuroshi,major-project,https://github.com/prathamsuroshi/major-project,0,0,0,0,N/A,top_middle_bottom_to_depth_netcdf.py,pydocs,Pydocs_MustShutdownExecutor,pytest,2/21/2024
efder,bird-classifier-api,https://github.com/efder/bird-classifier-api,0,0,0,0,API for bird classification,controller.py,pydocs,Pydocs_MustShutdownExecutor,pytest,7/28/2021
melissadu-db,vllm-splitwise,https://github.com/melissadu-db/vllm-splitwise,0,1,0,5,N/A,thurstone_mosteller.py,pydocs,Pydocs_MustShutdownExecutor,pytest,5/20/2024
henri-priest,misc,https://github.com/henri-priest/misc,0,1,0,6,N/A,GoogleTtsService.py,pydocs,Pydocs_MustShutdownExecutor,pytest,10/15/2018
jincaiw,myshell,https://github.com/jincaiw/myshell,0,0,0,0,N/A,extract_c4c.py,pydocs,Pydocs_MustShutdownExecutor,pytest,10/5/2024
anisidina29,ibis,https://github.com/anisidina29/ibis,0,0,0,0,N/A,tcping.py,pydocs,Pydocs_MustShutdownExecutor,pytest,7/30/2024
dgc-network,coliving-protocol,https://github.com/dgc-network/coliving-protocol,0,0,0,0,N/A,CVE-2021-41773-headercheck.py,pydocs,Pydocs_MustShutdownExecutor,pytest,7/30/2022
steveya,volatility-forecast,https://github.com/steveya/volatility-forecast,0,0,0,0,This repository contains mode developed codes and classes to my blogs steveya.github.io. As the blog develops<> so will this repository,main.py,pydocs,Pydocs_MustShutdownExecutor,pytest,7/21/2024
kapbka,crypto-ml,https://github.com/kapbka/crypto-ml,0,0,0,0,N/A,espana_data_selection_stats_unify.py,pydocs,Pydocs_MustShutdownExecutor,pytest,11/17/2023
ElenaPSA,BevLaneDet_Lanes,https://github.com/ElenaPSA/BevLaneDet_Lanes,0,2,1,0,N/A,once_dataset.py,pydocs,Pydocs_MustShutdownExecutor,pytest,10/31/2023
msolorio,hasura-graphql-engine-v3-setup,https://github.com/msolorio/hasura-graphql-engine-v3-setup,0,0,0,0,setting up hasura graphql engine v3,event_callback_stream.py,pydocs,Pydocs_MustShutdownExecutor,pytest,9/20/2024
swarm-workflows,aco-scheduling,https://github.com/swarm-workflows/aco-scheduling,0,0,3,7,N/A,kitti_dataset.py,pydocs,Pydocs_MustShutdownExecutor,pytest,3/29/2024
buildstream-migration,buildstream,https://github.com/buildstream-migration/buildstream,0,3,0,15,N/A,casserver.py,pydocs,Pydocs_MustShutdownExecutor,pytest,10/5/2020
Susheelshetty2,dify,https://github.com/Susheelshetty2/dify,0,0,0,0,N/A,utils.py,pydocs,Pydocs_MustShutdownExecutor,pytest,1/25/2024
ddl-wadkars,llama2-fine-tuning,https://github.com/ddl-wadkars/llama2-fine-tuning,0,0,0,0,N/A,uni_evaluator.py,pydocs,Pydocs_MustShutdownExecutor,pytest,3/14/2024
shivam37483,Chat-with-PDFs,https://github.com/shivam37483/Chat-with-PDFs,0,0,0,0,N/A,defineBuildingRotation.py,pydocs,Pydocs_MustShutdownExecutor,pytest,4/7/2024
wizeline,clone-client,https://github.com/wizeline/clone-client,0,0,0,11,N/A,angio-validator.py,pydocs,Pydocs_MustShutdownExecutor,pytest,2/29/2024
vorodrigues,databricks-demos,https://github.com/vorodrigues/databricks-demos,0,0,0,7,N/A,server.py,pydocs,Pydocs_MustShutdownExecutor,pytest,1/11/2022
abhinna1,test-python-extension,https://github.com/abhinna1/test-python-extension,0,0,0,9,N/A,test_gx.py,pydocs,Pydocs_MustShutdownExecutor,pytest,9/3/2024
Nate-Mina,colab,https://github.com/Nate-Mina/colab,0,1,0,19,test,sync_data_to_splunk_multiple_logstores.py,pydocs,Pydocs_MustShutdownExecutor,pytest,10/4/2024
lucianotonet,vscode-python-tools-extension,https://github.com/lucianotonet/vscode-python-tools-extension,0,0,0,15,N/A,test_futures.py,pydocs,Pydocs_MustShutdownExecutor,pytest,7/22/2024
rampageoppa,CSC413,https://github.com/rampageoppa/CSC413,0,0,0,0,CSC413 Project,kitti_data_utils.py,pydocs,Pydocs_MustShutdownExecutor,pytest,2/27/2024
ruidazeng,TradingBots,https://github.com/ruidazeng/TradingBots,0,1,0,0,N/A,pandas_compat.py,pydocs,Pydocs_MustShutdownExecutor,pytest,9/11/2024
webdevi910,-ray-project,https://github.com/webdevi910/-ray-project,0,0,0,0,Ray is a unified framework for scaling AI and Python applications. Ray consists of a core distributed runtime and a set of AI Libraries for accelerating ML workloads.,pandas_compat.py,pydocs,Pydocs_MustShutdownExecutor,pytest,10/6/2023
IntelliSys-Lab,Nitro-ray,https://github.com/IntelliSys-Lab/Nitro-ray,0,0,0,0,N/A,pandas_compat.py,pydocs,Pydocs_MustShutdownExecutor,pytest,3/29/2024
Eashurox,CPDP_ML,https://github.com/Eashurox/CPDP_ML,0,0,0,0,We performed an empirical assessment of the performance of 64 defect prediction models on the defect dataset of five ML projects.,route_datasets_id_individuals.py,pydocs,Pydocs_MustShutdownExecutor,pytest,11/18/2023
pag-iiitd,Metallicus,https://github.com/pag-iiitd/Metallicus,0,2,0,4,N/A,attack_dynamic_20220812161411.py,pydocs,Pydocs_MustShutdownExecutor,pytest,4/28/2020
gridgentoo,IgnitePytorch,https://github.com/gridgentoo/IgnitePytorch,0,0,0,0,Реверс инжиниринг IgnitePytorch<> high-level library to help with training and evaluating neural networks in PyTorch flexibly and transparently.,grobid_client.py,pydocs,Pydocs_MustShutdownExecutor,pytest,9/14/2020
ian-young,API_Scripts,https://github.com/ian-young/API_Scripts,0,1,7,46,API scripts to help automate tasks,cell_with_networkx_20240209160103.py,pydocs,Pydocs_MustShutdownExecutor,pytest,11/6/2023
jli943,Shrinkable-LLM-,https://github.com/jli943/Shrinkable-LLM-,0,0,0,0,N/A,__main__.py,pydocs,Pydocs_MustShutdownExecutor,pytest,4/15/2024
Bulbutta,home-away,https://github.com/Bulbutta/home-away,0,0,0,16,Home Away Python,backtest20240814-01.py,pydocs,Pydocs_MustShutdownExecutor,pytest,11/6/2019
airhao3,telegram-bot-python,https://github.com/airhao3/telegram-bot-python,0,0,0,6,This bot is use to download video,sync.py,pydocs,Pydocs_MustShutdownExecutor,pytest,7/22/2024
carlosmaniero,cptm_analytics,https://github.com/carlosmaniero/cptm_analytics,0,0,0,0,N/A,plot_signals_sample.py,pydocs,Pydocs_MustShutdownExecutor,pytest,5/19/2016
Riyya2009,SceneScout,https://github.com/Riyya2009/SceneScout,0,0,0,0,Movie Recommender System,FT.py,pydocs,Pydocs_MustShutdownExecutor,pytest,7/30/2023
mineevburyat,sdr-pysoft,https://github.com/mineevburyat/sdr-pysoft,0,0,0,0,N/A,token_transfer.py,pydocs,Pydocs_MustShutdownExecutor,pytest,8/9/2024
Omer-Sella,ldpc,https://github.com/Omer-Sella/ldpc,0,0,0,0,github version of swift,eval.py,pydocs,Pydocs_MustShutdownExecutor,pytest,3/17/2021
Ablatif6c,HypBO,https://github.com/Ablatif6c/HypBO,0,0,0,0,N/A,gml.py,pydocs,Pydocs_MustShutdownExecutor,pytest,8/14/2023
chenkxin,2021-math-model-code,https://github.com/chenkxin/2021-math-model-code,0,0,0,0,N/A,documents.py,pydocs,Pydocs_MustShutdownExecutor,pytest,10/13/2021
zhaoruic-intel,bert_sparse,https://github.com/zhaoruic-intel/bert_sparse,0,0,0,0,N/A,data_querying.py,pydocs,Pydocs_MustShutdownExecutor,pytest,10/25/2021
yasserfarouk,gaiw2024,https://github.com/yasserfarouk/gaiw2024,0,0,0,0,"Supporting website for the GAIW 2024 paper ""Tentative Acceptance Unique Offers Protocol for Automated Negotiation""",data.py,pydocs,Pydocs_MustShutdownExecutor,pytest,3/31/2024
liugehaizaixue,pogema_planner,https://github.com/liugehaizaixue/pogema_planner,0,0,0,0,N/A,gpu_rir_simulation.py,pydocs,Pydocs_MustShutdownExecutor,pytest,4/2/2024
slavachernyak,beam2,https://github.com/slavachernyak/beam2,0,0,0,0,N/A,mixture_generator.py,pydocs,Pydocs_MustShutdownExecutor,pytest,11/16/2021
ml-in-prod,ml-prjctr,https://github.com/ml-in-prod/ml-prjctr,0,0,0,20,N/A,utils.py,pydocs,Pydocs_MustShutdownExecutor,pytest,9/7/2022
jackyeung99,higher_order_ranking,https://github.com/jackyeung99/higher_order_ranking,0,0,0,2,N/A,wordle_ai.py,pydocs,Pydocs_MustShutdownExecutor,pytest,5/14/2024
jakosz,grl-proto,https://github.com/jakosz/grl-proto,0,0,0,1,N/A,shallow.py,pydocs,Pydocs_MustShutdownExecutor,pytest,7/16/2021
