Owner,Repository Name,Repository Link,Stars,Forks,Issues,Pull Requests,Description,File Name,Dependency Name,Spec Name,Testing Framework,Created At
vmssoftware,python_3_8_2,https://github.com/vmssoftware/python_3_8_2,3,3,0,1,OpenVMS port for Python 3.8.2,RemixNet.py,pydocs,Pydocs_MustCloseSocket|Pydocs_MustUnlinkSharedMemory,pytest,11/26/2020
medrenan,SoyIA,https://github.com/medrenan/SoyIA,5,5,0,90,Aprendizagem por Projeto Integrador do 6º semestre de Análise e Desenvolvimento de Sistemas da Faculdade de Tecnologia de São Paulo - Prof. Jessen Vidal,llama_cpp.py,pydocs,Pydocs_MustFlushMmap,pytest,8/18/2022
abner742,Homework,https://github.com/abner742/Homework,5,41,1,69,计算机网络03班课程大作业,wyliodrin.py,pydocs,Pydocs_MustCloseSocket,pytest,6/3/2021
PKU-RL,MCEnv,https://github.com/PKU-RL/MCEnv,5,1,1,0,A modified version of MineDojo,_core.py,pydocs,Pydocs_MustCloseSocket,pytest,3/30/2023
hhoppe,resampler,https://github.com/hhoppe/resampler,5,2,0,0,Fast differentiable resizing and warping of arbitrary grids,sharedmemy10.py,pydocs,Pydocs_MustUnlinkSharedMemory,pytest,7/14/2022
arkeodev,scraper,https://github.com/arkeodev/scraper,5,1,0,11,RAG-based Web Scraping,fields.py,requests,Requests_MustCloseSession,pytest,6/5/2024
brian-emarquez,Python-Kivy,https://github.com/brian-emarquez/Python-Kivy,4,1,0,1,👩🏽‍💻 Kivy es un marco Python gratuito y de código abierto para desarrollar aplicaciones móviles y otro software de aplicación multitáctil con una interfaz de usuario natural.,1853.py,pydocs,Pydocs_MustFlushMmap,pytest,11/19/2020
ErickOF,CE5303-Embedded-System-for-Smart-Home,https://github.com/ErickOF/CE5303-Embedded-System-for-Smart-Home,4,0,0,167,Customized Embedded System for the control and monitoring of a smart home through a web server.,dbw_pub.py,pydocs,Pydocs_MustCloseSocket,pytest,9/23/2020
AdityaNG,general-navigation,https://github.com/AdityaNG/general-navigation,4,0,1,5,"General Navigation Models based on GNM<> ViNT, NoMaD as a pytorch repo for quick and easy deployment",car.py,pydocs,Pydocs_MustUnlinkSharedMemory,pytest,5/15/2024
PennHui2016,OpDEA,https://github.com/PennHui2016/OpDEA,4,1,2,0,A toolkit for optimal workflow recommendation for proteomics data differential expression analysis,forest.py,pydocs,Pydocs_MustUnlinkSharedMemory,pytest,4/11/2024
eight04,vpip,https://github.com/eight04/vpip,4,1,30,23,A CLI which aims to provide an npm-like experience when installing Python packages.,pypi.py,requests,Requests_MustCloseSession,pytest,11/12/2018
Satellite-Operations-Services-Optimizer,SOSO-Server,https://github.com/Satellite-Operations-Services-Optimizer/SOSO-Server,4,1,6,5,N/A,medium_crawler.py,requests,Requests_MustCloseSession,pytest,10/7/2023
webclinic017,Stock_trader-1,https://github.com/webclinic017/Stock_trader-1,2,0,0,0,"IMP -- Python<> Docker, and Redis powered distributed web application for simulating stock trading functionalities, for the purpose of exploring strategies and techniques in building a scalable and high performant system",udp.py,pydocs,Pydocs_MustCloseSocket|Pydocs_MustShutdownBeforeCloseSocket,pytest,5/4/2022
karim-abdel,Explaining-RL-Decisions-with-Trajectories,https://github.com/karim-abdel/Explaining-RL-Decisions-with-Trajectories,3,2,11,0,N/A,Testing.py,pydocs,Pydocs_MustFlushMmap,pytest,12/29/2023
Inspq,ansible,https://github.com/Inspq/ansible,3,3,0,20,N/A,builder.py,pydocs,Pydocs_MustFlushMmap,pytest,7/14/2017
SZU-AdvTech-2023,146-Multi-Modality-Deep-Network-for-Extreme-Learned-Image-Compression,https://github.com/SZU-AdvTech-2023/146-Multi-Modality-Deep-Network-for-Extreme-Learned-Image-Compression,3,0,0,0,N/A,flags.py,pydocs,Pydocs_MustFlushMmap,pytest,1/12/2024
mtvu,nb-resource1,https://github.com/mtvu/nb-resource1,3,5,0,0,Notebook resources,ota.py,pydocs,Pydocs_MustCloseSocket,pytest,10/10/2021
visit-dav,visit-deps,https://github.com/visit-dav/visit-deps,3,5,1,174,Dependencies for VisIt,test_sock_lowlevel.py,pydocs,Pydocs_MustCloseSocket,pytest,3/5/2019
AndersCFR,DataScience_IA_BigData_BI,https://github.com/AndersCFR/DataScience_IA_BigData_BI,3,0,0,0,Apuntes o plantillas de algunos de los algoritmos básicos de Machine Learning.,client.py,pydocs,Pydocs_MustCloseSocket,pytest,10/25/2021
qompassai,Nautilus,https://github.com/qompassai/Nautilus,3,0,0,0,Quality NIST-compliant AI Security solutions,modscan,pydocs,Pydocs_MustCloseSocket,pytest,8/6/2024
tdurieux,pattern-detector-experiment,https://github.com/tdurieux/pattern-detector-experiment,3,3,0,4,N/A,consumers.py,pydocs,Pydocs_MustShutdownBeforeCloseSocket,pytest,4/20/2018
njho,MultiObjectTracking,https://github.com/njho/MultiObjectTracking,3,0,2,109,N/A,main.py,pydocs,Pydocs_MustShutdownBeforeCloseSocket,pytest,12/24/2019
KarimaMa,demosaic_genetic_search,https://github.com/KarimaMa/demosaic_genetic_search,3,1,1,0,N/A,stretch.py,pydocs,Pydocs_MustUnlinkSharedMemory,pytest,5/29/2020
thesofakillers,nlgoals,https://github.com/thesofakillers/nlgoals,3,0,0,0,"Official repository for my MSc thesis: ""Addressing Goal Misgeneralization with Natural Language Interfaces.""",shared_memory_loader.py,pydocs,Pydocs_MustUnlinkSharedMemory,pytest,10/14/2022
Jamezzz5,processor,https://github.com/Jamezzz5/processor,3,15,0,254,N/A,func_scraper.py,requests,Requests_MustCloseSession,pytest,12/7/2016
tlh24,sudoku-rl,https://github.com/tlh24/sudoku-rl,2,2,2,6,N/A,tools.py,pydocs,Pydocs_MustFlushMmap,pytest,9/12/2023
CINPLA,expipe-cinpla-legacy,https://github.com/CINPLA/expipe-cinpla-legacy,2,2,9,4,All that was expipe and more,ys_overlays.py,pydocs,Pydocs_MustFlushMmap,pytest,5/13/2017
jpcbertoldo,tomo2seg,https://github.com/jpcbertoldo/tomo2seg,2,2,0,0,My internship project at CENTRE DES MATÉRIAUX of MINES ParisTech PSL University. ,__main__.py,pydocs,Pydocs_MustFlushMmap,pytest,9/29/2020
llmhyy,tls_attack,https://github.com/llmhyy/tls_attack,2,2,5,34,N/A,helper.py,pydocs,Pydocs_MustFlushMmap,pytest,3/12/2019
lqkweb,learnMLflow,https://github.com/lqkweb/learnMLflow,2,1,0,1,mlflow学习代码,testHRFileSystemMap.py,pydocs,Pydocs_MustFlushMmap,pytest,1/17/2019
Anderson-Lab,Learn2Mine-Main,https://github.com/Anderson-Lab/Learn2Mine-Main,2,3,12,0,N/A,manage.py,pydocs,Pydocs_MustCloseSocket,pytest,7/31/2014
lsst-dm,legacy-ctrl_iip,https://github.com/lsst-dm/legacy-ctrl_iip,2,6,1,54,Image ingest and processing,fill_world_with_npc.py,pydocs,Pydocs_MustShutdownBeforeCloseSocket,pytest,2/29/2016
jingwangsg,Code-Reading-Project,https://github.com/jingwangsg/Code-Reading-Project,2,0,0,0,Reading project for researching purpose,server.py,pydocs,Pydocs_MustShutdownBeforeCloseSocket,pytest,7/16/2022
Snowflake-Labs,vllm,https://github.com/Snowflake-Labs/vllm,2,3,1,20,N/A,pg_interface.py,pydocs,Pydocs_MustUnlinkSharedMemory,pytest,4/8/2024
IBM,Granite-vLLM,https://github.com/IBM/Granite-vLLM,2,0,0,0,this is for fun<> ain't it grand!,dataloader.py,pydocs,Pydocs_MustUnlinkSharedMemory,pytest,5/29/2024
pection-zz,Allproject,https://github.com/pection-zz/Allproject,2,4,0,0,N/A,hitbtcapi.py,requests,Requests_MustCloseSession,pytest,9/13/2020
DarLiner,responder,https://github.com/DarLiner/responder,2,0,0,15,一个Python HTTP服务框架，它将为你提供一个ASGI应用程序，预安装静态文件服务器，jinja2模板（无需额外导入），以及基于uvloop的生产网络服务器，自动为gzip压缩服务请求。,okta-aws-cli.py,requests,Requests_MustCloseSession,pytest,12/5/2018
HadrielTzuk,tip-marketplace,https://github.com/HadrielTzuk/tip-marketplace,2,1,0,0,N/A,viewbot.py,requests,Requests_MustCloseSession,pytest,5/4/2023
narbagnagin,airflow-tutorial,https://github.com/narbagnagin/airflow-tutorial,2,0,0,54,N/A,dingding.py,requests,Requests_MustCloseSession,pytest,5/11/2020
tht-jxny,MicroPineTime,https://github.com/tht-jxny/MicroPineTime,1,0,0,16,An OS for the Pine64 PineTime made with python,upip.py,pydocs,Pydocs_MustCloseSocket|Pydocs_MustShutdownBeforeCloseSocket,pytest,5/16/2020
snoopgodlinux,packages,https://github.com/snoopgodlinux/packages,1,0,0,0,Official packages repository of SnoopGod Linux OS,txsclient.py,pydocs,Pydocs_MustCloseSocket|Pydocs_MustShutdownBeforeCloseSocket,pytest,6/20/2024
CyonixC,software-testing,https://github.com/CyonixC/software-testing,1,0,0,5,N/A,adafruit_esp32spi_wifimanager.py,pydocs,Pydocs_MustCloseSocket|Pydocs_MustShutdownBeforeCloseSocket,pytest,3/6/2024
wonseokyang-de,the-open-source-explorer,https://github.com/wonseokyang-de/the-open-source-explorer,1,0,0,0,Whenever something piques my interest<> I delve into it for fun or to apply what I learn at work.,server.py,pydocs|requests,Pydocs_MustShutdownBeforeCloseSocket|Requests_MustCloseSession,pytest,3/22/2024
SMV-Sing-My-Voice,SMV_FastPitch,https://github.com/SMV-Sing-My-Voice/SMV_FastPitch,1,1,0,0,N/A,vsphere_copy.py,pydocs,Pydocs_MustFlushMmap,pytest,11/8/2022
UPennBJPrager,CNT_Research_Template,https://github.com/UPennBJPrager/CNT_Research_Template,1,1,0,0,Research template repository for the University of Pennsylvania CNT lab,utils.py,pydocs,Pydocs_MustFlushMmap,pytest,1/26/2023
ActiveBrainAtlas2,preprocessing-pipeline,https://github.com/ActiveBrainAtlas2/preprocessing-pipeline,1,3,2,42,This repository contains the code for the image processing sequence. Starting from the raw images from the scanner through the generation of the tiled images for Neuroglancer.,update.py,pydocs,Pydocs_MustFlushMmap,pytest,6/22/2021
KaziQuader,Detecting-Refactoring-Python-Code-Smell,https://github.com/KaziQuader/Detecting-Refactoring-Python-Code-Smell,1,1,0,0,N/A,adityaecdrid_pytorch-tpu-xlmr-base-with-memmap.py,pydocs,Pydocs_MustFlushMmap,pytest,1/8/2024
BrainSharer,pipeline,https://github.com/BrainSharer/pipeline,1,0,0,0,A preprocessing pipeline for image stacks,demo_motion_correction_nonrigid.py,pydocs,Pydocs_MustFlushMmap,pytest,10/5/2023
tejlmand,fw-nrfconnect-zephyr,https://github.com/tejlmand/fw-nrfconnect-zephyr,1,1,0,2,nRF Connect SDK Zephyr tree,chemutils.py,pydocs,Pydocs_MustFlushMmap,pytest,9/18/2018
HongSheng416,DVC,https://github.com/HongSheng416/DVC,1,0,0,0,N/A,pcisysfs.py,pydocs,Pydocs_MustFlushMmap,pytest,2/28/2023
chronos123,LSH-GRSL,https://github.com/chronos123/LSH-GRSL,1,0,0,0,N/A,pcisysfs.py,pydocs,Pydocs_MustFlushMmap,pytest,1/23/2024
RyanZurrin,mammogramDB,https://github.com/RyanZurrin/mammogramDB,1,0,0,0,N/A,base.py,pydocs,Pydocs_MustFlushMmap,pytest,11/18/2023
tjcommV2X,ray,https://github.com/tjcommV2X/ray,1,0,0,0,A project for learning to use the ray framework for reinforcement learning,tcp.py,pydocs,Pydocs_MustCloseSocket,pytest,4/25/2021
pench3r,ShellScriptForDevOps,https://github.com/pench3r/ShellScriptForDevOps,1,0,0,0,N/A,guest.py,pydocs,Pydocs_MustCloseSocket,pytest,3/22/2021
ska-sa,katsdpcontroller,https://github.com/ska-sa/katsdpcontroller,1,0,2,774,MeerKAT Science Data Processor Controller - provides central control and monitoring services for the SDP.,test_socket.py,pydocs,Pydocs_MustCloseSocket,pytest,8/16/2013
ErickOF,CE5303-Embedded-System-for-Smart-Home-with-Security-System,https://github.com/ErickOF/CE5303-Embedded-System-for-Smart-Home-with-Security-System,1,0,7,81,N/A,x-tls,pydocs,Pydocs_MustCloseSocket,pytest,12/5/2020
maru536,hue,https://github.com/maru536/hue,1,1,0,6,N/A,test_os.py,pydocs,Pydocs_MustCloseSocket,pytest,7/21/2020
elithaxxor,RANDOM_PY_SCRIPTS_OLD,https://github.com/elithaxxor/RANDOM_PY_SCRIPTS_OLD,1,0,0,0,Found random .py scripts while doing spring cleaning,q2.1.py,pydocs,Pydocs_MustShutdownBeforeCloseSocket,pytest,10/30/2022
tdurieux,BugSwarm-dissection,https://github.com/tdurieux/BugSwarm-dissection,1,0,0,0,N/A,NimManager.py,pydocs,Pydocs_MustShutdownBeforeCloseSocket,pytest,3/21/2019
Basilisk-Development-Team,UXP-mirror,https://github.com/Basilisk-Development-Team/UXP-mirror,1,0,0,4,Backup mirror of https://repo.palemoon.org/MoonchildProductions/UXP,android_device.py,pydocs,Pydocs_MustShutdownBeforeCloseSocket,pytest,8/6/2023
mashiroissocute,freqtrade-grid,https://github.com/mashiroissocute/freqtrade-grid,1,3,0,0,基于freqtrade的网格算法,channel.py,pydocs,Pydocs_MustShutdownBeforeCloseSocket,pytest,6/29/2024
brycepg,pylint-corpus,https://github.com/brycepg/pylint-corpus,1,1,0,20,N/A,main.py,pydocs,Pydocs_MustShutdownBeforeCloseSocket,pytest,3/26/2018
GGbond007,python-note,https://github.com/GGbond007/python-note,1,0,0,0,N/A,tcp.py,pydocs,Pydocs_MustShutdownBeforeCloseSocket,pytest,6/21/2023
yishunlu-222,AnACor2.0,https://github.com/yishunlu-222/AnACor2.0,1,0,0,2,N/A,orchestrator.py,pydocs,Pydocs_MustUnlinkSharedMemory,pytest,6/30/2024
qompassai,Equator,https://github.com/qompassai/Equator,1,0,0,0,Quality AI Education Solutions,managers.py,pydocs,Pydocs_MustUnlinkSharedMemory,pytest,7/27/2024
xtli12,GP2E,https://github.com/xtli12/GP2E,1,0,1,0,Winner of Maniskill2 Challenge,managers.py,pydocs,Pydocs_MustUnlinkSharedMemory,pytest,6/18/2023
CognitiveComputingLab,Planning-Transformer,https://github.com/CognitiveComputingLab/Planning-Transformer,1,0,0,0,Codebase for the planning-transformer,shared_memory_utils.py,pydocs,Pydocs_MustUnlinkSharedMemory,pytest,12/22/2023
impatrq,bgas,https://github.com/impatrq/bgas,1,3,0,4,bgas_ar,managers.py,pydocs,Pydocs_MustUnlinkSharedMemory,pytest,9/1/2023
DiamondLightSource,fast_rsm,https://github.com/DiamondLightSource/fast_rsm,1,1,0,11,A fast reciprocal space mapper used at Diamond Light Source,old_cpu_multiproc_clean_simple_example.py,pydocs,Pydocs_MustUnlinkSharedMemory,pytest,3/2/2022
corradomio,python_projects,https://github.com/corradomio/python_projects,1,0,0,1,N/A,PSSImulator.py,pydocs,Pydocs_MustUnlinkSharedMemory,pytest,5/31/2020
oliverYoung2001,EasyContext,https://github.com/oliverYoung2001/EasyContext,1,0,1,0,modified on origin repo,__init__.py,pydocs,Pydocs_MustUnlinkSharedMemory,pytest,6/5/2024
KapilKumar2002,Katio_game_kivy_,https://github.com/KapilKumar2002/Katio_game_kivy_,1,0,0,0,N/A,lazy_load_dataset_single.py,pydocs,Pydocs_MustUnlinkSharedMemory,pytest,11/24/2022
yfzhang114,LLaVA-NeXT,https://github.com/yfzhang114/LLaVA-NeXT,1,0,0,0,N/A,_test_multiprocessing.py,pydocs,Pydocs_MustUnlinkSharedMemory,pytest,9/23/2024
summation-app,web_server,https://github.com/summation-app/web_server,1,0,0,0,N/A,db.py,requests,Requests_MustCloseSession,pytest,12/18/2020
WallaceChen000,jupyter-ansible,https://github.com/WallaceChen000/jupyter-ansible,1,0,0,0,N/A,DW-DECODED.py,requests,Requests_MustCloseSession,pytest,9/26/2022
wayneyangwc,Docker,https://github.com/wayneyangwc/Docker,1,0,0,0,N/A,pulsar.py,requests,Requests_MustCloseSession,pytest,4/11/2023
CruizeFinance,HedgingScripts,https://github.com/CruizeFinance/HedgingScripts,1,0,0,31,N/A,lab1.py,requests,Requests_MustCloseSession,pytest,2/1/2022
RedHatProductSecurity,component-registry-bindings,https://github.com/RedHatProductSecurity/component-registry-bindings,1,1,0,32,A client library for accessing Component Registry API,v1_products_retrieve.py,requests,Requests_MustCloseSession,pytest,2/9/2023
ClaytonBrezinski,Docker-WindowsHomeAssistant,https://github.com/ClaytonBrezinski/Docker-WindowsHomeAssistant,1,0,0,0,N/A,account_edi_format.py,requests,Requests_MustCloseSession,pytest,11/15/2017
aatmdev,apacheairflow,https://github.com/aatmdev/apacheairflow,1,0,0,56,N/A,impersonated_credentials.py,requests,Requests_MustCloseSession,pytest,6/26/2020
Alina713,RTC,https://github.com/Alina713/RTC,0,0,0,0,N/A,mmap.py,pydocs,Pydocs_MustFlushMmap,pytest,8/19/2023
jomungmung,fta,https://github.com/jomungmung/fta,0,0,0,0,N/A,core.py,pydocs,Pydocs_MustFlushMmap,pytest,11/28/2023
ngocminhta,LongLoRA-Demo,https://github.com/ngocminhta/LongLoRA-Demo,0,0,0,0,An implementation for LongLoRA research,core.py,pydocs,Pydocs_MustFlushMmap,pytest,1/8/2024
elisafr00,FinalProjectDL4NLP,https://github.com/elisafr00/FinalProjectDL4NLP,0,0,0,0,Final Project for the DL4NLP course from HAP-LAP/EMLCT Master (UPV/EHU),core.py,pydocs,Pydocs_MustFlushMmap,pytest,3/19/2024
owais-multani,sentry-test,https://github.com/owais-multani/sentry-test,0,0,0,787,N/A,_raw.py,pydocs,Pydocs_MustFlushMmap,pytest,6/9/2022
andregaldino,migrating-hg-to-git,https://github.com/andregaldino/migrating-hg-to-git,0,0,0,20,Migrating HG Mercurial to Git,ImageFile.py,pydocs,Pydocs_MustFlushMmap,pytest,3/6/2024
JGKing88,provocative-texts,https://github.com/JGKing88/provocative-texts,0,0,0,0,An analysis of texts that have inspired violent acts,train.py,pydocs,Pydocs_MustFlushMmap,pytest,1/27/2023
hail-ci-test,ci-test-lbbjk97qw7hs,https://github.com/hail-ci-test/ci-test-lbbjk97qw7hs,0,0,0,0,N/A,9-sender_receiver_16.py,pydocs,Pydocs_MustFlushMmap,pytest,5/11/2021
hail-ci-test,ci-test-qsttcozqtipy,https://github.com/hail-ci-test/ci-test-qsttcozqtipy,0,0,0,0,N/A,tiff_file.py,pydocs,Pydocs_MustFlushMmap,pytest,10/6/2021
meng-ma-biomed-AI,NeMo,https://github.com/meng-ma-biomed-AI/NeMo,0,0,0,0,N/A,wmd.py,pydocs,Pydocs_MustFlushMmap,pytest,4/7/2023
tuyendv268,ess_data_crawler_pipline,https://github.com/tuyendv268/ess_data_crawler_pipline,0,0,0,0,N/A,nv_ioctl.py,pydocs,Pydocs_MustFlushMmap,pytest,5/15/2023
rfernandezv,yolo_test,https://github.com/rfernandezv/yolo_test,0,0,0,10,Test Yolo v2,MetaArray.py,pydocs,Pydocs_MustFlushMmap,pytest,4/28/2020
hail-ci-test,ci-test-x0zfxmt0o313,https://github.com/hail-ci-test/ci-test-x0zfxmt0o313,0,1,0,0,N/A,sample.py,pydocs,Pydocs_MustFlushMmap,pytest,4/30/2021
hail-ci-test,ci-test-ht9yq1rh4u1i,https://github.com/hail-ci-test/ci-test-ht9yq1rh4u1i,0,0,0,1,N/A,sample.py,pydocs,Pydocs_MustFlushMmap,pytest,11/1/2021
hail-ci-test,ci-test-sl2cl9zbodb1,https://github.com/hail-ci-test/ci-test-sl2cl9zbodb1,0,0,0,0,N/A,sample.py,pydocs,Pydocs_MustFlushMmap,pytest,11/12/2021
hail-ci-test,ci-test-u9kqa6s3nefg,https://github.com/hail-ci-test/ci-test-u9kqa6s3nefg,0,0,0,0,N/A,sample.py,pydocs,Pydocs_MustFlushMmap,pytest,11/10/2021
hail-ci-test,ci-test-w5mukev6xjls,https://github.com/hail-ci-test/ci-test-w5mukev6xjls,0,0,0,0,N/A,ir.py,pydocs,Pydocs_MustFlushMmap,pytest,11/23/2021
vepriya,YOLO,https://github.com/vepriya/YOLO,0,0,0,11,implementation of YOLO2 algorithm for object detection ,plot_summary.py,pydocs,Pydocs_MustFlushMmap,pytest,1/24/2020
growlix,sem-dedupe,https://github.com/growlix/sem-dedupe,0,0,0,0,Semantic Deduplication of ML Datasets,sort_embeddings_by_cluster.py,pydocs,Pydocs_MustFlushMmap,pytest,4/18/2023
gkbharathy,LMOps,https://github.com/gkbharathy/LMOps,0,0,0,0,N/A,common.py,pydocs,Pydocs_MustFlushMmap,pytest,10/6/2023
khulnasoft-lab,DeepScaleExamples,https://github.com/khulnasoft-lab/DeepScaleExamples,0,1,0,33,N/A,BF.py,pydocs,Pydocs_MustFlushMmap,pytest,7/10/2024
leftrightleft,poky,https://github.com/leftrightleft/poky,0,0,0,4,N/A,sample.py,pydocs,Pydocs_MustFlushMmap,pytest,1/22/2022
CliveMcEvadeen,zephurCortex,https://github.com/CliveMcEvadeen/zephurCortex,0,0,0,0,N/A,app.py,pydocs,Pydocs_MustFlushMmap,pytest,6/21/2024
2lambda123,oss-fuzz,https://github.com/2lambda123/oss-fuzz,0,0,0,29,N/A,fuzz_itertoolz.py,pydocs,Pydocs_MustFlushMmap,pytest,5/13/2023
CVEDB,oss-fuzz,https://github.com/CVEDB/oss-fuzz,0,0,0,15,N/A,fuzz_itertoolz.py,pydocs,Pydocs_MustFlushMmap,pytest,3/23/2023
limberguti,Actividad3_Grupo1,https://github.com/limberguti/Actividad3_Grupo1,0,0,0,0,N/A,fuzz_itertoolz.py,pydocs,Pydocs_MustFlushMmap,pytest,8/24/2024
STEI-ITB,roseph,https://github.com/STEI-ITB/roseph,0,1,0,2,Repository SDS Ceph,tephi_mv.py,pydocs,Pydocs_MustFlushMmap,pytest,5/15/2018
dumpmemory,in-context-pretraining,https://github.com/dumpmemory/in-context-pretraining,0,3,0,0,N/A,mining_heavy3.py,pydocs,Pydocs_MustFlushMmap,pytest,1/17/2024
shaunck96,LLM-Optimization-By-Domain,https://github.com/shaunck96/LLM-Optimization-By-Domain,0,0,0,2,N/A,lockmeter.py,pydocs,Pydocs_MustFlushMmap,pytest,12/1/2023
CasperAntonPoulsen,KnowledgeDistillation,https://github.com/CasperAntonPoulsen/KnowledgeDistillation,0,0,0,0,N/A,lockmeter.py,pydocs,Pydocs_MustFlushMmap,pytest,12/20/2023
ZnoDm,proyectois,https://github.com/ZnoDm/proyectois,0,0,0,0,N/A,bram.py,pydocs,Pydocs_MustFlushMmap,pytest,12/20/2022
ardarslan,egocentric-video-understanding,https://github.com/ardarslan/egocentric-video-understanding,0,0,0,0,Egocentric Video Understanding using Vision-Language Models,indexed_dataset.py,pydocs,Pydocs_MustFlushMmap,pytest,7/13/2023
AEHUSPHAM,Vietnamese_Pretrained_Model,https://github.com/AEHUSPHAM/Vietnamese_Pretrained_Model,0,0,0,0,N/A,dynamic_dataset.py,pydocs,Pydocs_MustFlushMmap,pytest,9/12/2022
KekHunterOS,apt-repo-source,https://github.com/KekHunterOS/apt-repo-source,0,0,0,0,Source of the packages before and after .deb creation,pcisysfs.py,pydocs,Pydocs_MustFlushMmap,pytest,10/27/2020
satya-18-w,ML_Project_End-_to_End,https://github.com/satya-18-w/ML_Project_End-_to_End,0,0,0,0,N/A,_netcdf.py,pydocs,Pydocs_MustFlushMmap,pytest,6/22/2024
tripleee,SmokeDeTest,https://github.com/tripleee/SmokeDeTest,0,0,0,5,Detached fork of SmokeDetector for testing,ptf,pydocs,Pydocs_MustCloseSocket|Pydocs_MustShutdownBeforeCloseSocket,pytest,8/29/2024
micsthepick,smokedetector_fuzzing,https://github.com/micsthepick/smokedetector_fuzzing,0,0,0,0,Fuzzing Smokedetector's blacklists,ptf,pydocs,Pydocs_MustCloseSocket|Pydocs_MustShutdownBeforeCloseSocket,pytest,9/6/2024
joelliusczar,musical_chairs,https://github.com/joelliusczar/musical_chairs,0,0,44,50,Interfaces to queue song paths for Moonbase59's implementation of ices0 ,term_server.py,pydocs,Pydocs_MustCloseSocket|Pydocs_MustShutdownBeforeCloseSocket,pytest,3/31/2021
MrE-Fog,foundationdb,https://github.com/MrE-Fog/foundationdb,0,0,0,11,N/A,diagnostics.py,pydocs,Pydocs_MustCloseSocket,pytest,10/12/2022
fc524079318,Ray,https://github.com/fc524079318/Ray,0,0,0,0,source code of Ray,linear_road.py,pydocs,Pydocs_MustCloseSocket,pytest,12/7/2021
VillSource,secure-chat,https://github.com/VillSource/secure-chat,0,0,0,1,N/A,fritz_reconnect.py,pydocs,Pydocs_MustCloseSocket|Pydocs_MustShutdownBeforeCloseSocket,pytest,2/24/2023
SnapRoute,extpkgs,https://github.com/SnapRoute/extpkgs,0,2,0,23,This repo contains all the python dependencies for CLI installation,dispatch.py,pydocs,Pydocs_MustCloseSocket,pytest,10/1/2016
zsun273,eecs485-group,https://github.com/zsun273/eecs485-group,0,0,0,0,N/A,TCPClient.py,pydocs,Pydocs_MustCloseSocket,pytest,1/16/2023
ril3y,MakerMatrix,https://github.com/ril3y/MakerMatrix,0,0,0,0,Maker Inventory Tracker,my_routes.py,pydocs,Pydocs_MustCloseSocket,pytest,12/17/2023
naycha,home-assistant,https://github.com/naycha/home-assistant,0,0,0,15,N/A,memory_watcher.py,pydocs|requests,Pydocs_MustCloseSocket|Pydocs_MustShutdownBeforeCloseSocket|Requests_MustCloseSession,pytest,1/11/2023
HycCodeQL,cicd-goat,https://github.com/HycCodeQL/cicd-goat,0,0,0,13,N/A,server.py,pydocs,Pydocs_MustCloseSocket|Pydocs_MustShutdownBeforeCloseSocket,pytest,10/27/2023
agadecki,cicd-goat,https://github.com/agadecki/cicd-goat,0,0,0,0,N/A,__init__.py,pydocs|requests,Pydocs_MustCloseSocket|Pydocs_MustShutdownBeforeCloseSocket|Requests_MustCloseSession,pytest,9/16/2024
AppSecFun,cicd-goat,https://github.com/AppSecFun/cicd-goat,0,0,0,6,N/A,server.py,pydocs|requests,Pydocs_MustCloseSocket|Pydocs_MustShutdownBeforeCloseSocket|Requests_MustCloseSession,pytest,9/19/2024
EMChamp,cicd-goat-2,https://github.com/EMChamp/cicd-goat-2,0,1,0,0,N/A,server.py,pydocs,Pydocs_MustCloseSocket|Pydocs_MustShutdownBeforeCloseSocket,pytest,3/9/2023
fluent-qa,Go-Steps,https://github.com/fluent-qa/Go-Steps,0,0,0,0,Learning Go Step by Step for Tester,libssh_auth_bypass.py,pydocs,Pydocs_MustCloseSocket|Pydocs_MustShutdownBeforeCloseSocket,pytest,6/11/2022
MrE-Fog,foundationdb2,https://github.com/MrE-Fog/foundationdb2,0,0,0,11,N/A,tcp.py,pydocs,Pydocs_MustCloseSocket,pytest,10/12/2022
MrE-Fog,foundationdbr,https://github.com/MrE-Fog/foundationdbr,0,0,0,11,N/A,smoke.py,pydocs,Pydocs_MustCloseSocket,pytest,2/4/2023
MrE-Fog,foundationdbxxx,https://github.com/MrE-Fog/foundationdbxxx,0,0,0,9,N/A,netserver.py,pydocs,Pydocs_MustCloseSocket,pytest,5/5/2023
JaylinYu,FoundationDB-nano,https://github.com/JaylinYu/FoundationDB-nano,0,0,0,0,N/A,sidecar.py,pydocs,Pydocs_MustCloseSocket,pytest,7/14/2022
drxzzz21,suck,https://github.com/drxzzz21/suck,0,0,0,0,N/A,16150.py,pydocs|requests,Pydocs_MustCloseSocket|Requests_MustCloseSession,pytest,2/5/2024
TinkerBoard-Android,rockchip-android-external-autotest,https://github.com/TinkerBoard-Android/rockchip-android-external-autotest,0,0,0,0,N/A,hosted.py,pydocs,Pydocs_MustCloseSocket|Pydocs_MustShutdownBeforeCloseSocket,pytest,3/6/2023
TinkerBoard2-Android,external-autotest,https://github.com/TinkerBoard2-Android/external-autotest,0,0,0,0,N/A,Lp_RpcDispatcher.py,pydocs,Pydocs_MustCloseSocket|Pydocs_MustShutdownBeforeCloseSocket,pytest,9/28/2021
